,Date,username,source,location,tweet,num_of_likes,num_of_retweet,Date1,Month,cleaned_tweets,score,sentiment
718,2022-10-27 12:47:30+00:00,WHOWASJAX,Twitter Web App,,"Tech layoffs are nowhere near over

Many tech companies are still extremely bloated, overvalued, and inefficient

Where does crypto go from here?",0,0,2022-10-27,10,tech layoffs are nowhere near overmany tech companies are still extremely bloated overvalued and inefficientwhere does crypto go from here,0.0,Neutral
719,2022-10-28 15:14:06+00:00,BoilerRoomTweet,Twitter Web App,,#Salesforce recently laid off a number of #workers and implemented a new #hiring freeze through January 2023. Sources said it appeared to be at least 90 #employees and seemed to largely impact contract workers  #protocol #tech #layoffs #us #bayarea #sanfrancisco #mkt,0,0,2022-10-28,10,salesforce recently laid off a number of workers and implemented a new hiring freeze through january  sources said it appeared to be at least  employees and seemed to largely impact contract workers  protocol tech layoffs us bayarea sanfrancisco mkt,0.128,Positive
720,2022-10-18 07:05:00+00:00,Harpree77399632,TweetDeck,,"Like the broader tech industry, several crypto firms have put hiring-freezes in place and started rounds of layoffs. #DigifinexAirdrop",0,0,2022-10-18,10,like the broader tech industry several crypto firms have put hiringfreezes in place and started rounds of layoffs digifinexairdrop,0.3612,Positive
721,2022-10-22 22:24:49+00:00,NoFrownBrown,Twitter for iPhone,United States,Tech was cool until these layoffs started. This is an adult circumstance I wouldn’t wish on anyone,0,0,2022-10-22,10,tech was cool until these layoffs started this is an adult circumstance i wouldn’t wish on anyone,0.6124,Positive
722,2022-10-05 13:52:46+00:00,RihardJarc,Twitter Web App,,"Layoffs are complicated at Big Tech. Almost all have hiring freezes. In reality, most of them have too many employees right now and layoffs would be appropriate but nobody wants to be the first to pull the trigger, because when this cycle is over they will need those people back.",30,1,2022-10-05,10,layoffs are complicated at big tech almost all have hiring freezes in reality most of them have too many employees right now and layoffs would be appropriate but nobody wants to be the first to pull the trigger because when this cycle is over they will need those people back,-0.0129,Neutral
723,2022-10-21 14:18:23+00:00,HSGrowthGuy,Twitter Web App,Scale efficiently w/ HubSpot👉,"On a call and they just used ""air coverage"" instead of the word ""explanation""

we need more layoffs at big tech companies",1,0,2022-10-21,10,on a call and they just used air coverage instead of the word explanationwe need more layoffs at big tech companies,0.0,Neutral
724,2022-10-21 23:22:25+00:00,djkalbert,Twitter for iPhone,"Los Angeles, CA",I see a lot of layoffs even in tech lately #jobs #tech #news,0,0,2022-10-21,10,i see a lot of layoffs even in tech lately jobs tech news,0.0,Neutral
725,2022-10-01 20:04:51+00:00,BeardedWeirdo3,Twitter for iPhone,,Layoffs in tech seem to be pretty popular… anyone want to weigh in as to why? #layoffs #tech #developer,1,0,2022-10-01,10,layoffs in tech seem to be pretty popular… anyone want to weigh in as to why layoffs tech developer,0.5423,Positive
726,2022-10-28 17:57:24+00:00,PrinceOCanada,Twitter for iPhone,Canada,"You think layoffs @twitter are a bad in the US for the tech sector, wait until after Nov 8th.",0,0,2022-10-28,10,you think layoffs twitter are a bad in the us for the tech sector wait until after nov ,-0.5423,Negative
727,2022-10-26 14:47:13+00:00,16ozPenny,Twitter for iPhone,Nightosphere,Them tech layoffs be rolling out crazy,0,0,2022-10-26,10,them tech layoffs be rolling out crazy,-0.34,Negative
728,2022-10-12 15:04:14+00:00,jaclynmasomenos,Twitter Web App,"Brooklyn, NY",lol someone said that sf might be heading in a bad direction with tech layoffs and i was like...mmm maybe opposite opposite,0,0,2022-10-12,10,lol someone said that sf might be heading in a bad direction with tech layoffs and i was likemmm maybe opposite opposite,-0.1779,Negative
729,2022-10-26 10:53:33+00:00,smc0x,Twitter for Android,,"If you've got a good tech job at the moment, don't goof off. Be extra excellent.

Winter has come. The layoffs are crazy.",0,0,2022-10-26,10,if youve got a good tech job at the moment dont goof off be extra excellentwinter has come the layoffs are crazy,0.128,Positive
730,2022-10-27 14:14:05+00:00,DigasWorld,Twitter for Android,London,"Big tech companies that we all learned to admire and advocate for will soon be showing the dark side we never believed possible.

Layoffs will become the norm.",35,0,2022-10-27,10,big tech companies that we all learned to admire and advocate for will soon be showing the dark side we never believed possiblelayoffs will become the norm,0.4767,Positive
731,2022-10-11 07:26:15+00:00,xlncbasit,Twitter for Android,,"With the layoffs continuing around the globe, another major name has joined the bands of the tech giants such as Google, Microsoft, Meta.
Pelotron, Health and fitness giant has laid off almost 500 employees, the fourth layoff of this year.

#absays #layoffs",3,0,2022-10-11,10,with the layoffs continuing around the globe another major name has joined the bands of the tech giants such as google microsoft metapelotron health and fitness giant has laid off almost  employees the fourth layoff of this yearabsays layoffs,0.2732,Positive
732,2022-10-18 19:44:48+00:00,DAppaDanDev,Twitter Web App,Behind Keyboard ,"Tech layoffs are everywhere but haven't seen anything in Web3. Is it because: 
1) Projects are still too small to need them 
2) VC Funding keeping us up 
3) Web3 is the future and in its own bubble 
4) Something else",32,2,2022-10-18,10,tech layoffs are everywhere but havent seen anything in  is it because  projects are still too small to need them  vc funding keeping us up   is the future and in its own bubble  something else,0.0,Neutral
733,2022-10-25 05:41:36+00:00,GentryPletts,Twitter Web App,The Angels,"Seeing tech millionaires/billionaires calling for layoffs across the board is going to create a fun push back into financial services unlike anything we've seen in the last 20 years, methinks",0,0,2022-10-25,10,seeing tech millionairesbillionaires calling for layoffs across the board is going to create a fun push back into financial services unlike anything weve seen in the last  years methinks,0.6597,Positive
734,2022-10-26 21:05:25+00:00,OlisaelokaOsita,Twitter for iPhone,VintageOlisa🪐⚡️,"Against the backdrop of rising inflation &amp; tech layoffs, the recruiting industry is experiencing yet another unsettling moment. Few professionals have weathered uncertainty quite like this before, &amp; for many, it’s a whole new territory.",0,0,2022-10-26,10,against the backdrop of rising inflation amp tech layoffs the recruiting industry is experiencing yet another unsettling moment few professionals have weathered uncertainty quite like this before amp for many it’s a whole new territory,0.101,Positive
735,2022-10-22 16:32:42+00:00,SalesPartTime,IFTTT,,"PIPS = Layoffs? -

So I work for a large tech company, and the BDRs all talk to each other obviously even if management doesn't make certain things known to us, and we found out that 20-30% of us (again a very large number of us) that we know about at least are on PIPS all o…",0,0,2022-10-22,10,pips  layoffs so i work for a large tech company and the bdrs all talk to each other obviously even if management doesnt make certain things known to us and we found out that  of us again a very large number of us that we know about at least are on pips all o…,-0.0607,Negative
736,2022-10-07 14:38:16+00:00,dejager,Twitter Web App,,Who decided to call it a tech layoff and not hacky sack?,20,6,2022-10-07,10,who decided to call it a tech layoff and not hacky sack,0.0,Neutral
737,2022-10-12 18:21:10+00:00,Fight_For_20,Twitter for iPhone,United States,"More tech companies planning to trim staff in face of pending recession:

Intel next inline to announce layoffs/hiring freezes. They join Microsoft, Snap, Netflix, Shopify and others who have announced plans this year to trim their workforces.

It could be a cold winter for many.",1,0,2022-10-12,10,more tech companies planning to trim staff in face of pending recessionintel next inline to announce layoffshiring freezes they join microsoft snap netflix shopify and others who have announced plans this year to trim their workforcesit could be a cold winter for many,0.2732,Positive
738,2022-10-11 14:19:49+00:00,rileyj_s,Twitter Web App,"St Louis, MO","This comes from a genuine curiosity. 

There's a trend of layoffs happening in tech.

What do you think is the first couple of departments most likely to experience having to lay off parts of their team?",4,0,2022-10-11,10,this comes from a genuine curiosity theres a trend of layoffs happening in techwhat do you think is the first couple of departments most likely to experience having to lay off parts of their team,0.0,Neutral
739,2022-10-26 23:32:49+00:00,ARahimi17,Twitter for Android,,"Startups and mid-large #tech companies are having massive #layoffs and here are a few reasons why:

- Borrowed more $ than they made 
- Focused on favoring investors 
- Lost track of their product, mission &amp; objectives 
- Mishandled employee productivity 
- Provided poor training",0,0,2022-10-26,10,startups and midlarge tech companies are having massive layoffs and here are a few reasons why borrowed more  than they made  focused on favoring investors  lost track of their product mission amp objectives  mishandled employee productivity  provided poor training,0.0,Neutral
740,2022-10-06 07:50:33+00:00,Tech_McTechster,tech_mctechster,,Planning fourth layoff in less than 20kb compress….,0,0,2022-10-06,10,planning fourth layoff in less than  compress…,0.0,Neutral
741,2022-10-27 16:00:53+00:00,sachiinv7,Twitter for Android,,"On IT sector layoff and firing I would say to be frank any IT company can easily be run by just lesser than 20 people based on services that IT company providing

Why big tech hire thousands of candidates I just don't know. Maybe  they're using them in brainstorming own product",0,1,2022-10-27,10,on it sector layoff and firing i would say to be frank any it company can easily be run by just lesser than  people based on services that it company providingwhy big tech hire thousands of candidates i just dont know maybe  theyre using them in brainstorming own product,0.0,Neutral
742,2022-10-28 20:01:59+00:00,hemloc_io,Twitter for iPhone,"San Francisco, CA","If you’re a “tech reporter” and fell for the twitter layoffs thing quit.

Like dude no one’s goes into the office it’s not 2008",0,0,2022-10-28,10,if you’re a “tech reporter” and fell for the twitter layoffs thing quitlike dude no one’s goes into the office it’s not ,-0.296,Negative
743,2022-10-23 11:30:13+00:00,NicoTechGuy,Twitter for web 2.0,Berlin,".'

The future of layoffs in the tech industry is uncertain. However, given the current state of the economy and the volatile nature of the tech industry, it is likely that there will be more layoffs in the coming years. #layoffs #in #tech",0,0,2022-10-23,10,the future of layoffs in the tech industry is uncertain however given the current state of the economy and the volatile nature of the tech industry it is likely that there will be more layoffs in the coming years layoffs in tech,-0.296,Negative
744,2022-10-14 03:20:47+00:00,chlahndz,Twitter for iPhone,bx,working in tech is so lit rn i don’t even need to do cardio anymore my heart rate be thru the roof when they be announcing layoffs every other week,3,0,2022-10-14,10,working in tech is so lit rn i don’t even need to do cardio anymore my heart rate be thru the roof when they be announcing layoffs every other week,0.6369,Positive
745,2022-10-05 01:35:41+00:00,ktosopl,TweetDeck,"Tokyo, Kraków, London, Vienna","Being reminded that layoffs in other tech companies happening now, I guess pretty lucky/blessed that apple remains doing pretty well throughout the pandemic.

On the other hand, meta sucks and can go die, hmmm...",15,0,2022-10-05,10,being reminded that layoffs in other tech companies happening now i guess pretty luckyblessed that apple remains doing pretty well throughout the pandemicon the other hand meta sucks and can go die hmmm,0.6486,Positive
746,2022-10-20 18:49:29+00:00,troutgirl,Twitter Web App,Bothell,"This is not my first rodeo with tech layoffs so let me just say... under 10% is nothing, it's below normal attrition; 30% is a big deal. Calibrate accordingly!",47,4,2022-10-20,10,this is not my first rodeo with tech layoffs so let me just say under  is nothing its below normal attrition  is a big deal calibrate accordingly,0.0,Neutral
747,2022-10-01 15:54:21+00:00,DOTM_Cap,Twitter for iPhone,,How many Big Tech layoffs until people/politicians start saying these companies have $tens of billions of cash and founders have $tens of billions? Backlash coming from rank &amp; file. @lfg_cap @MadThunderdome @Post_Market,0,0,2022-10-01,10,how many big tech layoffs until peoplepoliticians start saying these companies have tens of billions of cash and founders have tens of billions backlash coming from rank amp file lfgcap madthunderdome postmarket,0.0,Neutral
748,2022-10-27 14:37:02+00:00,AssetReset,Twitter Web App,,"All that is required to get a 10-15% pop in the share prices for these bloated tech monopolies is to announce a 10%-15% layoff. 

The reality is most of these folks are barely working anyway, especially in the executive ranks.

$AAPL, $MSFT, $GOOG, $META, $AMZN",26,3,2022-10-27,10,all that is required to get a  pop in the share prices for these bloated tech monopolies is to announce a  layoff the reality is most of these folks are barely working anyway especially in the executive ranksaapl msft goog meta amzn,0.296,Positive
749,2022-10-06 17:45:33+00:00,_francied,Twitter Web App,Berlin,"Tech recruiters thinking that the market is less hot with all the layoffs happening:
🤗😊🥳

Tech recruiters realizing that there are plenty of juniors and mid-levels, but that the competition for seniors has become more competitive through the layoffs:
😱🥺😣",6,0,2022-10-06,10,tech recruiters thinking that the market is less hot with all the layoffs happening🤗😊🥳tech recruiters realizing that there are plenty of juniors and midlevels but that the competition for seniors has become more competitive through the layoffs😱🥺😣,-0.1307,Negative
750,2022-11-03 15:31:56+00:00,amdev,Twitter Web App,ATL-ish,"Many tech companies are conducting layoffs thanks to economic conditions and over hiring. You may not have interviewed in a while and you might even find it intimidating. I’d like to share some suggestions based on my time as a hiring manager, and mistakes I’ve made interviewing.",2123,312,2022-11-03,11,many tech companies are conducting layoffs thanks to economic conditions and over hiring you may not have interviewed in a while and you might even find it intimidating i’d like to share some suggestions based on my time as a hiring manager and mistakes i’ve made interviewing,0.296,Positive
751,2022-11-03 20:03:14+00:00,Jenny_jenjenn,Twitter for iPhone,"Atlanta, GA",A lot of ppl saying they want to get into tech but that’s where major layoffs are happening. Consulting firms is where it’s at right now.,5,1,2022-11-03,11,a lot of ppl saying they want to get into tech but that’s where major layoffs are happening consulting firms is where it’s at right now,0.0387,Neutral
752,2022-11-03 20:37:19+00:00,BisphamGreen,Twitter for Android,,"These headlines about tech layoffs. Surely the computers do it all anyway? If you're not developing anything new, how many ""engineers"" do you really need?",8,0,2022-11-03,11,these headlines about tech layoffs surely the computers do it all anyway if youre not developing anything new how many engineers do you really need,0.4404,Positive
753,2022-11-04 17:26:02+00:00,GlobalTracker1,Twitter for Android,"Mars, MilkyWay","It’s been a rough week in tech..

Layoffs:

Global
- Stripe 14%
- Opendoor 18%
- Twitter 50%
- Delivery hero 
- Chime 12%

India
- Udaan (tranches)
- Chargebee 10%
- Byjus 5%

Hiring freeze:
- Apple
- Amazon

All of Big Tech is now in freeze. Tough being someone seeking roles rn",0,0,2022-11-04,11,it’s been a rough week in techlayoffsglobal stripe  opendoor  twitter  delivery hero  chime  udaan tranches chargebee  byjus  freeze apple amazonall of big tech is now in freeze tough being someone seeking roles rn,0.5423,Positive
754,2022-11-04 17:41:54+00:00,briandixn,Twitter Web App,Turn Based Combat,I just got laid off from my job as an emt. The tech industry has had a lot of layoffs lately. But the good news is that i will be spending a lot of time working on my game and sharpening my developer/ui skills.,2,1,2022-11-04,11,i just got laid off from my job as an emt the tech industry has had a lot of layoffs lately but the good news is that i will be spending a lot of time working on my game and sharpening my developerui skills,0.5927,Positive
755,2022-11-04 20:56:05+00:00,luvsskat,Twitter Web App,,am i supposed to feel bad about the tech worker layoff wave,0,0,2022-11-04,11,am i supposed to feel bad about the tech worker layoff wave,-0.5423,Negative
756,2022-11-05 16:15:00+00:00,KobeissiLetter,Twitter Web App,United States,"Developments this week:

1. Fed said interest rates have more room to rise

2. Housing prices falling at fastest pace since 2011

3. Widespread tech layoffs began

4. Wells Fargo mortgage business down 90%

5. Credit card debt hit all time high

Recession is an understatement.",1351,296,2022-11-05,11,developments this  fed said interest rates have more room to  housing prices falling at fastest pace since  widespread tech layoffs  wells fargo mortgage business down  credit card debt hit all time highrecession is an understatement,0.5423,Positive
757,2022-11-03 17:12:13+00:00,nftcaptain_,Twitter for iPhone,"Chicago, IL",Front page of hacker news is just tech layoffs lol,0,0,2022-11-03,11,front page of hacker news is just tech layoffs lol,0.4215,Positive
758,2022-11-05 00:36:32+00:00,StirringDragon,Twitter Web App,"Pacific Northwest, USA","This economy has caused a ton of tech layoffs in the last few weeks (Lyft, Stripe, etc..). Where are the people caring or covering those stories?

Oddly they only care about laid off Twits that spent their days on TikTok bragging about their 5-star cafeteria &amp; mediation rooms.🤷‍♂️",0,0,2022-11-05,11,this economy has caused a ton of tech layoffs in the last few weeks lyft stripe etc where are the people caring or covering those storiesoddly they only care about laid off twits that spent their days on tiktok bragging about their  cafeteria amp mediation rooms🤷‍♂️,0.7506,Positive
759,2022-11-04 20:48:46+00:00,lladany,Twitter Web App,,"Reading about the Twitter layoffs, it’s truly remarkable how much money these kids were earning for doing so little. Man I wish I was in Big Tech..",184,16,2022-11-04,11,reading about the twitter layoffs it’s truly remarkable how much money these kids were earning for doing so little man i wish i was in big tech,0.8375,Positive
760,2022-11-04 22:58:23+00:00,anonjournalguy,Twitter for iPhone,United States,It strikes me that all the other tech layoffs this week were done just ahead of the expected @Twitter layoffs to intentionally get buried in the news cycle.,0,0,2022-11-04,11,it strikes me that all the other tech layoffs this week were done just ahead of the expected twitter layoffs to intentionally get buried in the news cycle,-0.3612,Negative
761,2022-11-04 18:06:11+00:00,C0DYF0X,Twitter for Android,United States,"Constantly seeing mass layoffs in the tech industry is wild, it seems like a weekly occurrence at this point. 

I'm glad that it's taken me a while to figure out what exactly I want to do for a career, because it's given me the opportunity to learn which industries to not go to.",0,0,2022-11-04,11,constantly seeing mass layoffs in the tech industry is wild it seems like a weekly occurrence at this point im glad that its taken me a while to figure out what exactly i want to do for a career because its given me the opportunity to learn which industries to not go to,0.8225,Positive
762,2022-11-04 17:28:02+00:00,YourUnbiasNews,Twitter Web App,New York City,"""Elon Musk fires Twitter Companies Worldwide""(Politico/No Rating) 

Elon Musk, Tech Billionaire, and new owner of @twitter has officially started his mass layoffs as of today. There has been reports of up to 4000 staff and developers laid off from Twitter Corp as of today. 1/4🧵",1,0,2022-11-04,11,elon musk fires twitter companies worldwidepoliticono rating elon musk tech billionaire and new owner of twitter has officially started his mass layoffs as of today there has been reports of up to  staff and developers laid off from twitter corp as of today 🧵,0.0,Neutral
763,2022-11-03 20:07:04+00:00,zymbaluk,Twitter for iPhone,"Seattle, WA",Tech layoffs are starting to happen all over the place and it makes me feel very grateful to have the protection of a union 😇,3,0,2022-11-03,11,tech layoffs are starting to happen all over the place and it makes me feel very grateful to have the protection of a union 😇,0.7425,Positive
764,2022-11-04 16:41:57+00:00,digital_phreak,Twitter for iPhone,Inland Empire - California,"Been a lot of layoffs in the tech community this week. Lyft, Stripe, and now Twitter. I’ve seen the right make fun of the Twitter layoffs then say come work for Parler or Truth Social. Trust me, most of these employees will hold onto their morals before working for the right",0,0,2022-11-04,11,been a lot of layoffs in the tech community this week lyft stripe and now twitter i’ve seen the right make fun of the twitter layoffs then say come work for parler or truth social trust me most of these employees will hold onto their morals before working for the right,0.836,Positive
765,2022-11-05 19:01:01+00:00,teresagilman,Twitter Web App,sunny California,"With so many current layoffs in the tech industry, there are a few bright spots.  My fintech company is hiring SWEs/DataEng/other.  Please reach out via DM if I can help.  #Techjobs #HIRINGNOW #Hiring",0,0,2022-11-05,11,with so many current layoffs in the tech industry there are a few bright spots  my fintech company is hiring swesdataengother  please reach out via dm if i can help  techjobs hiringnow hiring,0.7906,Positive
766,2022-11-04 16:54:01+00:00,Nicole1515,Twitter Web App,Connecticut / NYC,The excessive drama re Twitter layoffs is absurd. We've known that was coming since Board accepted Musk's bid. Twitter was run like shit for yrs-it's how it got itself into a hostile takeover position in 1st place. There are layoffs all over tech that no one seems to care about.,4,0,2022-11-04,11,the excessive drama re twitter layoffs is absurd weve known that was coming since board accepted musks bid twitter was run like shit for yrsits how it got itself into a hostile takeover position in  place there are layoffs all over tech that no one seems to care about,-0.1531,Negative
767,2022-11-05 06:58:51+00:00,Cyril_Kargbo,Twitter for Android,+232 ⛰,"With all the layoffs,hiring freeze going on in US &amp; Euro tech sector analysts are assuming we're living in a dot-com bust.If that's so I believe it's about to be booming x2 era in Africa tech space. We will experience surge in talent and investment in the coming years than ever.",18,4,2022-11-05,11,with all the layoffshiring freeze going on in us amp euro tech sector analysts are assuming were living in a dotcom bustif thats so i believe its about to be booming  era in africa tech space we will experience surge in talent and investment in the coming years than ever,0.4588,Positive
768,2022-11-05 00:53:25+00:00,Alisia2U,Twitter for Android,,Tech layoffs has been insane this week.,0,0,2022-11-05,11,tech layoffs has been insane this week,-0.4019,Negative
769,2022-11-03 11:28:17+00:00,thiiirdperson,Twitter for iPhone,Mitten State,"Tech companies tend to pay you a decent two to three months severance during a layoff round, and you also qualify for unemployment while you put your resume back out there. I’m almost excited to learn how bad the twitter sev package will look. tech might see a unionization wave",8,0,2022-11-03,11,tech companies tend to pay you a decent two to three months severance during a layoff round and you also qualify for unemployment while you put your resume back out there i’m almost excited to learn how bad the twitter sev package will look tech might see a unionization wave,-0.6901,Negative
770,2022-11-04 18:11:34+00:00,DavidGilbertVO,Twitter for Android,Global,"Is it just me, it is it very, very strange how we are at or near record low unemployment, huge number of job vacancies, solid GDP grow rates, and yet we're seeing huge tech layoffs and talks of recession?",1,0,2022-11-04,11,is it just me it is it very very strange how we are at or near record low unemployment huge number of job vacancies solid gdp grow rates and yet were seeing huge tech layoffs and talks of recession,-0.5678,Negative
771,2022-11-03 19:52:59+00:00,Manshu,Twitter for iPhone,,The layoffs at tech today are incredibly alarming. Can’t say I’m surprised given what has happened in the stock market this year and it is beginning to feel like 2008 again.,0,0,2022-11-03,11,the layoffs at tech today are incredibly alarming can’t say i’m surprised given what has happened in the stock market this year and it is beginning to feel like  again,0.3832,Positive
772,2022-11-05 19:43:07+00:00,GaryPickHRTech,Twitter Web App,,An observation on the Twitter layoff.  In what universe is every impacted employee representative of an entire political ideology?  The celebration by conservatives at the average Twitter employee losing their job as if that person personally harmed them is unconscionable.,0,0,2022-11-05,11,an observation on the twitter layoff  in what universe is every impacted employee representative of an entire political ideology  the celebration by conservatives at the average twitter employee losing their job as if that person personally harmed them is unconscionable,-0.6908,Negative
773,2022-11-03 22:06:52+00:00,jameswkennedy,Twitter Web App,"San Francisco, CA","For anyone recently affected by tech layoffs or just job hunting generally, I'm carving out a good chunk of time to help people find new work they'll love. No strings attached, just trying to be *actually* be helpful.

DM me if you or anyone you know could use a little extra help",63,13,2022-11-03,11,for anyone recently affected by tech layoffs or just job hunting generally im carving out a good chunk of time to help people find new work theyll love no strings attached just trying to be actually be helpfuldm me if you or anyone you know could use a little extra help,0.8563,Positive
774,2022-11-05 13:17:16+00:00,TheTechRally,Twitter Web App,New York,"These mass layoffs is a reminder that you can't get too comfortable at your job

I don't always stay up to date with new tech cause I love it. It's a way to keep myself sharp and hirable

I always come into work knowing today could be my last day. Nothing personal but it's a fact",101,6,2022-11-05,11,these mass layoffs is a reminder that you cant get too comfortable at your jobi dont always stay up to date with new tech cause i love it its a way to keep myself sharp and hirablei always come into work knowing today could be my last day nothing personal but its a fact,0.1899,Positive
775,2022-11-04 18:09:26+00:00,twinfolktech,Twitter for Android,,"All of the people making light of these Twitter layoffs are weirdos.

You wouldn't be singing that same tune if your name came up on an HR spreadsheet as being a ""redundancy"" at your job.

Hop off your edgelord daddy's nuts for a second and be a human for once. Good grief",1,0,2022-11-04,11,all of the people making light of these twitter layoffs are weirdosyou wouldnt be singing that same tune if your name came up on an hr spreadsheet as being a redundancy at your jobhop off your edgelord daddys nuts for a second and be a human for once good grief,-0.3818,Negative
776,2022-11-04 16:00:35+00:00,GrahamNHireArt,Twitter for iPhone,"Royal Oak, MI","With all of the tech layoffs. 

I expect there to be a seismic shift in how companies that take on funding scale up. 

Companies are going to be much more cautious. 

With that, we are going to see a significant increase in contract hiring at companies coming out of funding",0,0,2022-11-04,11,with all of the tech layoffs i expect there to be a seismic shift in how companies that take on funding scale up companies are going to be much more cautious with that we are going to see a significant increase in contract hiring at companies coming out of funding,0.3415,Positive
777,2022-11-05 15:58:18+00:00,Playerinthgame,Twitter Web App,Nope,"The difference between the Twitter layoffs and the layoffs that happen all day everyday in tech is nothing. Well, except all the attention &amp; job offers the Twitter employees are receiving. Being fired sucks, but in tech it’s far from unique when there’s a new owner at a large co.",20,4,2022-11-05,11,the difference between the twitter layoffs and the layoffs that happen all day everyday in tech is nothing well except all the attention amp job offers the twitter employees are receiving being fired sucks but in tech it’s far from unique when there’s a new owner at a large co,-0.5357,Negative
778,2022-11-04 22:59:38+00:00,InXanadu,Twitter for iPhone,,"I’ve worked in tech long enough and have been through enough layoffs to know what it feels like and it sucks. But also, these now ex-Twitter folks are acting like they were working on curing cancer. It’s a garbage SM platform with some ok stuff and some hateful harmful stuff.",0,0,2022-11-04,11,i’ve worked in tech long enough and have been through enough layoffs to know what it feels like and it sucks but also these now extwitter folks are acting like they were working on curing cancer it’s a garbage sm platform with some ok stuff and some hateful harmful stuff,-0.7469,Negative
779,2022-11-03 14:32:25+00:00,laurieontech,Twitter for iPhone,"Washington, DC","Tech layoffs are no joke right now :(

Probably going to be posting some profiles for friends who are looking for work!",200,7,2022-11-03,11,tech layoffs are no joke right now probably going to be posting some profiles for friends who are looking for work,0.2987,Positive
780,2022-11-04 16:24:35+00:00,aahitti,Twitter for iPhone,"Los Angeles, CA",Hopefully what can come out of the layoffs in tech is a renewed interest in unions! Let’s agree to realize that just being a highly paid software engineer doesn’t mean you have any leverage over your employer (outside of joining a collective of course 😉),1,0,2022-11-04,11,hopefully what can come out of the layoffs in tech is a renewed interest in unions let’s agree to realize that just being a highly paid software engineer doesn’t mean you have any leverage over your employer outside of joining a collective of course 😉,0.802,Positive
781,2022-11-05 19:12:33+00:00,zdfs,Tweetbot for iΟS,,"Every tech CEO apologizing for growing their company too quickly resulting in layoffs now.

Bitch, y’all keep doing this over and over and over. Y’all are not competent at your jobs. None of you are geniuses. Shortsighted mistake after shortsighted mistake.

Fuck all of you.",1,1,2022-11-05,11,every tech ceo apologizing for growing their company too quickly resulting in layoffs nowbitch y’all keep doing this over and over and over y’all are not competent at your jobs none of you are geniuses shortsighted mistake after shortsighted mistakefuck all of you,-0.4519,Negative
782,2022-11-04 22:06:32+00:00,Dylan_Macri,Twitter Web App,,In hindsight maybe mass layoffs of tech savvy people at a company known for spreading news incredibly quickly and loudly to as much panic as possible wasn't the smartest thing to do.,49,12,2022-11-04,11,in hindsight maybe mass layoffs of tech savvy people at a company known for spreading news incredibly quickly and loudly to as much panic as possible wasnt the smartest thing to do,-0.7594,Negative
783,2022-11-04 17:35:59+00:00,sumeethofficial,Twitter for Android,,Seeing a lot of layoffs in the job market. How is it gonna be to start a career in tech?,0,0,2022-11-04,11,seeing a lot of layoffs in the job market how is it gonna be to start a career in tech,0.0,Neutral
784,2022-11-04 17:57:11+00:00,AllemandHunter,Twitter for Android,"Texas, USA","With all the #tech layoffs it will be refreshing to see the engineers and developers get real jobs at companies that generate profit.. sad that wages will be deflated... I mean ""disinflated""",0,0,2022-11-04,11,with all the tech layoffs it will be refreshing to see the engineers and developers get real jobs at companies that generate profit sad that wages will be deflated i mean disinflated,-0.0516,Negative
785,2022-11-01 00:14:12+00:00,jennegatron,Twitter for Android,IL ➡ MSP ➡ Sacramento CA,"The vultures circling my email inbox after hearing about coming layoffs in tech, truly grim stuff.",0,0,2022-11-01,11,the vultures circling my email inbox after hearing about coming layoffs in tech truly grim stuff,-0.4767,Negative
786,2022-11-03 23:03:21+00:00,asp_net,Twitter Web App,München,"Call me naive, but with all those hiring freezes and layoffs in the tech industrie, there is also *a lot* of potential being set free. I, for one am looking forward to what's built next.",5,0,2022-11-03,11,call me naive but with all those hiring freezes and layoffs in the tech industrie there is also a lot of potential being set free i for one am looking forward to whats built next,0.5789,Positive
787,2022-11-04 17:58:55+00:00,LynxProtocol,Twitter for iPhone,Worldwide,"Twitter layoff is interesting due to the macroeconomics playing out with a lot of big tech going into hiring freezes. 

What’s everyone’s thoughts?",4,0,2022-11-04,11,twitter layoff is interesting due to the macroeconomics playing out with a lot of big tech going into hiring freezes what’s everyone’s thoughts,0.5267,Positive
788,2022-11-04 15:45:47+00:00,g_bonfiglio,Twitter Web App,"London, England","The ""hammer of profitability"" and layoffs in tech (read #LoveWhereYouWorked), should really raise a question on whether companies which are on the stock market and not profitable should be allowed to hire without limits again.",1,0,2022-11-04,11,the hammer of profitability and layoffs in tech read lovewhereyouworked should really raise a question on whether companies which are on the stock market and not profitable should be allowed to hire without limits again,-0.0788,Negative
789,2022-11-04 17:57:37+00:00,Vedant__Trains,Twitter for iPhone,🌵🇺🇸,Every morning waking up to see the US (mostly tech) job market bleeding from recession and layoffs is scary.,2,0,2022-11-04,11,every morning waking up to see the us mostly tech job market bleeding from recession and layoffs is scary,-0.7184,Negative
790,2022-11-04 21:10:06+00:00,cmg,Twitter for iPhone,"New Haven, CT","Legit questions, maybe tech journalists will have a sense of scale here:

Can you really plan out 3000+ layoffs in a week? Draw up the lists and all that? Feels very unrealistic.

Or was there planning before the sale was finalized?",4,0,2022-11-04,11,legit questions maybe tech journalists will have a sense of scale herecan you really plan out  layoffs in a week draw up the lists and all that feels very unrealisticor was there planning before the sale was finalized,0.0,Neutral
